"ID","Label","type"
"陈善基","陈善基","author"
"陈国","陈国","author"
"陈复生","陈复生","author"
"陈子安","陈子安","author"
"陈孝禅","陈孝禅","author"
"陈定闻","陈定闻","author"
"陈岱孙","陈岱孙","author"
"陈序经","陈序经","author"
"陈康","陈康","author"
"陈康文","陈康文","author"
"陈彦","陈彦","author"
"陈德龙","陈德龙","author"
"陈惠夫","陈惠夫","author"
"陈文","陈文","author"
"陈新","陈新","author"
"陈旭麓","陈旭麓","author"
"陈明","陈明","author"
"陈明江","陈明江","author"
"陈曙风","陈曙风","author"
"陈朗","陈朗","author"
"陈桥鹤","陈桥鹤","author"
"陈武","陈武","author"
"陈汉","陈汉","author"
"陈浩","陈浩","author"
"陈清","陈清","author"
"陈澄","陈澄","author"
"陈石铭","陈石铭","author"
"陈粟","陈粟","author"
"陈纪","陈纪","author"
"陈绳祖","陈绳祖","author"
"陈至明","陈至明","author"
"陈荣纬","陈荣纬","author"
"陈襟湘","陈襟湘","author"
"陈郁文","陈郁文","author"
"陈钟浩","陈钟浩","author"
"陈长良","陈长良","author"
"陈阳","陈阳","author"
"陈际云","陈际云","author"
"陈雨甘","陈雨甘","author"
"陈顾远","陈顾远","author"
"陈颗粟","陈颗粟","author"
"陋之","陋之","author"
"陶天白","陶天白","author"
"陶成德","陶成德","author"
"陶王","陶王","author"
"陶磐石","陶磐石","author"
"陶逸","陶逸","author"
"陷昌达","陷昌达","author"
"隽生","隽生","author"
"雅努里斯","雅努里斯","author"
"雍蒲足","雍蒲足","author"
"雨农","雨农","author"
"雨田","雨田","author"
"雪尼·李东白","雪尼·李东白","author"
"雪映","雪映","author"
"雪松","雪松","author"
"雷丁","雷丁","author"
"雷华","雷华","author"
"霍焰","霍焰","author"
"霍然","霍然","author"
"青云梯","青云梯","author"
"非子","非子","author"
"非非","非非","author"
"韦克","韦克","author"
"韦其","韦其","author"
"韦宗","韦宗","author"
"韩笙","韩笙","author"
"顾克萍","顾克萍","author"
"顾回","顾回","author"
"顾培尔","顾培尔","author"
"顾德里亚夫采夫","顾德里亚夫采夫","author"
"颗粟","颗粟","author"
"颜孙","颜孙","author"
"颜惠庆","颜惠庆","author"
"馨远","馨远","author"
"马__科","马__科","author"
"马东明","马东明","author"
"马元放","马元放","author"
"马元青","马元青","author"
"马克斯·依司德门","马克斯·依司德门","author"
"马化苇","马化苇","author"
"马十里","马十里","author"
"马同临","马同临","author"
"马基德夫","马基德夫","author"
"马容","马容","author"
"马尔夏克","马尔夏克","author"
"马尔沙克","马尔沙克","author"
"马尔蒂儿","马尔蒂儿","author"
"马尔赫列夫斯基","马尔赫列夫斯基","author"
"马尼安","马尼安","author"
"马平","马平","author"
"马文昌","马文昌","author"
"马文生","马文生","author"
"马歇尔夫人","马歇尔夫人","author"
"马玉志","马玉志","author"
"马絃","马絃","author"
"马芜","马芜","author"
"马邱希金","马邱希金","author"
"马长寿","马长寿","author"
"马马昭","马马昭","author"
"骆何民","骆何民","author"
"骆负华","骆负华","author"
"骏民","骏民","author"
"高世勳","高世勳","author"
"高原","高原","author"
"高叔康","高叔康","author"
"高名","高名","author"
"高天","高天","author"
"高平","高平","author"
"高怀远","高怀远","author"
"高惜冰","高惜冰","author"
"高憬","高憬","author"
"高松","高松","author"
"高桂泉","高桂泉","author"
"高沃","高沃","author"
"高河","高河","author"
"高第榘","高第榘","author"
"高良润","高良润","author"
"高里柯夫","高里柯夫","author"
"高阳","高阳","author"
"高龙斯基","高龙斯基","author"
"魏悯","魏悯","author"
"魏洛夫","魏洛夫","author"
"魏登临","魏登临","author"
"鲁夫","鲁夫","author"
"鲁德安","鲁德安","author"
"鲍达列娃","鲍达列娃","author"
"鲍高洛其茨基","鲍高洛其茨基","author"
"鲍高留波夫","鲍高留波夫","author"
"鸣骑","鸣骑","author"
"鹤如","鹤如","author"
"麦右文","麦右文","author"
"麦怡","麦怡","author"
"麦汉","麦汉","author"
"麦祥","麦祥","author"
"麦霖","麦霖","author"
"黄__石","黄__石","author"
"黄一文","黄一文","author"
"黄一裳","黄一裳","author"
"黄中兴","黄中兴","author"
"黄仁中","黄仁中","author"
"黄修敬","黄修敬","author"
"黄元彬","黄元彬","author"
"黄凡","黄凡","author"
"黄友秋","黄友秋","author"
"黄圣","黄圣","author"
"黄墅","黄墅","author"
"黄子谷","黄子谷","author"
"黄学仁","黄学仁","author"
"黄宗汉","黄宗汉","author"
"黄平甫","黄平甫","author"
"黄建华","黄建华","author"
"黄思劝","黄思劝","author"
"黄明安","黄明安","author"
"黄木兰","黄木兰","author"
"黄楚清","黄楚清","author"
"黄沉","黄沉","author"
"黄炎裔","黄炎裔","author"
"黄炳坤","黄炳坤","author"
"黄琴南","黄琴南","author"
"黄瘦","黄瘦","author"
"黄磷","黄磷","author"
"黄若愚","黄若愚","author"
"黄诚","黄诚","author"
"黄遵明","黄遵明","author"
"黄镜明","黄镜明","author"
"黎国庆","黎国庆","author"
"黎明德","黎明德","author"
"黎玄","黎玄","author"
"黎秀石","黎秀石","author"
"黎纲","黎纲","author"
"默沙","默沙","author"
"黛丝","黛丝","author"
"黾溪","黾溪","author"
"齐林珂","齐林珂","author"
"齐民","齐民","author"
"齐生","齐生","author"
"齐诺甫","齐诺甫","author"
"龙佐吾","龙佐吾","author"
"龙廷霸","龙廷霸","author"
"龙成志","龙成志","author"
"龙潜夫","龙潜夫","author"
"龙达","龙达","author"
"龚瑞祥","龚瑞祥","author"
"龟溪","龟溪","author"
"（俄）卡拉斯尼柯夫","（俄）卡拉斯尼柯夫","author"
"（印）尼赫鲁","（印）尼赫鲁","author"
"（希）柯尔那洛斯","（希）柯尔那洛斯","author"
"（捷）Kardy","（捷）Kardy","author"
"（比）卫哈林","（比）卫哈林","author"
"（法）卡兴","（法）卡兴","author"
"（美）Barry，J.","（美）Barry，J.","author"
"（美）David_Arnold","（美）David_Arnold","author"
"（美）E·丹尼斯","（美）E·丹尼斯","author"
"（美）Harold_Sugg","（美）Harold_Sugg","author"
"（美）Mary_Knight","（美）Mary_Knight","author"
"（美）Mecklin，J.","（美）Mecklin，J.","author"
"（美）Richard_E._Lauterbach","（美）Richard_E._Lauterbach","author"
"（美）Sidney_Hook","（美）Sidney_Hook","author"
"（美）Stewart，M.S.","（美）Stewart，M.S.","author"
"（美）威尔斯","（美）威尔斯","author"
"（美）彼得斯","（美）彼得斯","author"
"（美）旭恩勃龙","（美）旭恩勃龙","author"
"（美）波伊","（美）波伊","author"
"（美）盖滋","（美）盖滋","author"
"（美）蒲立德","（美）蒲立德","author"
"（美）裴斐","（美）裴斐","author"
"（苏）伏尔金","（苏）伏尔金","author"
"（苏）叶菲莫夫","（苏）叶菲莫夫","author"
"（苏）士维列夫","（苏）士维列夫","author"
"（苏）斯列波夫","（苏）斯列波夫","author"
"（苏）索柯洛夫斯基","（苏）索柯洛夫斯基","author"
"（苏）葛拉克条诺夫少将","（苏）葛拉克条诺夫少将","author"
"（苏）达拉索夫","（苏）达拉索夫","author"
"（英）Dutt，P.","（英）Dutt，P.","author"
"（英）K._Zilliacus","（英）K._Zilliacus","author"
"（英）Nina_I._Alexeier","（英）Nina_I._Alexeier","author"
"（英）Politt，H.","（英）Politt，H.","author"
"（英）P·杜德","（英）P·杜德","author"
"（英）卡通","（英）卡通","author"
"（英）奥狄德","（英）奥狄德","author"
"（英）杜德","（英）杜德","author"
"（英）鲍威尔","（英）鲍威尔","author"
"（越）阮文化","（越）阮文化","author"
"杜衡","杜衡","author"
"张肖梅","张肖梅","author"
"杨博如","杨博如","author"
"波光","波光","author"
"叶新华","叶新华","author"
"丁蕾","丁蕾","author"
"柏苍","柏苍","author"
"徐照林","徐照林","author"
"杨柳","杨柳","author"
"张绍贤","张绍贤","author"
"文青","文青","author"
"力夫","力夫","author"
"北辰","北辰","author"
"野草","野草","author"
"陈辞","陈辞","author"
"章明","章明","author"
"蒋硕傑","蒋硕傑","author"
"钟素","钟素","author"
"小凤","小凤","author"
"微明","微明","author"
"郭敏","郭敏","author"
"温奇","温奇","author"
"王中元","王中元","author"
"裴植","裴植","author"
"郭泉","郭泉","author"
"凯玲","凯玲","author"
"欧阳春","欧阳春","author"
"段连城","段连城","author"
"王武","王武","author"
"甄斯","甄斯","author"
"秦琼","秦琼","author"
"陆志韦","陆志韦","author"
"仲亨","仲亨","author"
"林秀","林秀","author"
"牛纵","牛纵","author"
"王一冰","王一冰","author"
"萧幸","萧幸","author"
"负生","负生","author"
"金志文","金志文","author"
"刘大中","刘大中","author"
"刘子健","刘子健","author"
"卓仁","卓仁","author"
"吴拙申","吴拙申","author"
"喻凎邨","喻凎邨","author"
"孙志平","孙志平","author"
"张丕介","张丕介","author"
"慕真","慕真","author"
"扬戈","扬戈","author"
"林一荣","林一荣","author"
"梅朶","梅朶","author"
"炳章","炳章","author"
"燕然","燕然","author"
"王道乾","王道乾","author"
"田虎","田虎","author"
"罗森茨维格","罗森茨维格","author"
"蒙若","蒙若","author"
"蓝川","蓝川","author"
"袁翰青","袁翰青","author"
"郭华烈","郭华烈","author"
"陶里亚蒂","陶里亚蒂","author"
"马林柯夫","马林柯夫","author"
"高峯","高峯","author"
"万国鼎","万国鼎","author"
"严绍端","严绍端","author"
"于时","于时","author"
"冠__","冠__","author"
"刘毅","刘毅","author"
"刘绪贻","刘绪贻","author"
"吴仲持","吴仲持","author"
"吴允曾","吴允曾","author"
"吴思毅","吴思毅","author"
"夔公","夔公","author"
"岳铎","岳铎","author"
"康仲平","康仲平","author"
"张仁光","张仁光","author"
"彭定颐","彭定颐","author"
"徐佛观","徐佛观","author"
"微生","微生","author"
"昔思","昔思","author"
"景明","景明","author"
"李白虹","李白虹","author"
"杜维涛","杜维涛","author"
"杨微","杨微","author"
"林涛","林涛","author"
"林绍贤","林绍贤","author"
"梦觉","梦觉","author"
"法捷耶夫","法捷耶夫","author"
"焦尾琴","焦尾琴","author"
"石华","石华","author"
"石闻","石闻","author"
"秦越","秦越","author"
"红柳","红柳","author"
"艾扬","艾扬","author"
"莫邪","莫邪","author"
"萧客","萧客","author"
"郑昕","郑昕","author"
"郑铁邨","郑铁邨","author"
"黄克美","黄克美","author"
"黄愼","黄愼","author"
"Cole，G.D.H.","Cole，G.D.H.","author"
"Lanne，D.Y.","Lanne，D.Y.","author"
"一个敎授","一个敎授","author"
"丁汀","丁汀","author"
"不已","不已","author"
"丘山","丘山","author"
"业同","业同","author"
"严冬","严冬","author"
"严庄","严庄","author"
"严涵温","严涵温","author"
"乃德","乃德","author"
"乌加","乌加","author"
"乌门","乌门","author"
"云宾","云宾","author"
"以空","以空","author"
"仲子","仲子","author"
"任卓宣","任卓宣","author"
"任晦之","任晦之","author"
"伏洛恰叶夫斯基","伏洛恰叶夫斯基","author"
"伏罗亭","伏罗亭","author"
"伯力","伯力","author"
"何干","何干","author"
"何慢","何慢","author"
"何敏","何敏","author"
"何爲","何爲","author"
"何豪","何豪","author"
"佛拉许昂","佛拉许昂","author"
"俞铭传","俞铭传","author"
"元君","元君","author"
"冀民","冀民","author"
"冯宦","冯宦","author"
"冷波","冷波","author"
"划大中","划大中","author"
"刘涤源","刘涤源","author"
"剑夫","剑夫","author"
"励刚","励刚","author"
"北淑","北淑","author"
"千山","千山","author"
"华农","华农","author"
"卡尔伏尼迭","卡尔伏尼迭","author"
"卡德尔","卡德尔","author"
"却斯探·鲍尔斯","却斯探·鲍尔斯","author"
"史大木","史大木","author"
"史明","史明","author"
"史班","史班","author"
"史锡思","史锡思","author"
"叶君健","叶君健","author"
"同父","同父","author"
"向阳","向阳","author"
"吕漠","吕漠","author"
"吕煊","吕煊","author"
"吴兰","吴兰","author"
"吴其玉","吴其玉","author"
"吴刚","吴刚","author"
"吴端章","吴端章","author"
"吴诚夫","吴诚夫","author"
"呆夫","呆夫","author"
"周恩来","周恩来","author"
"周纳","周纳","author"
"周良彦","周良彦","author"
"周行健","周行健","author"
"周锡卿","周锡卿","author"
"唐行南","唐行南","author"
"唐龙","唐龙","author"
"喀尘","喀尘","author"
"基达","基达","author"
"夏永忠","夏永忠","author"
"夏骏骑","夏骏骑","author"
"大木","大木","author"
"奥席洛夫","奥席洛夫","author"
"子明","子明","author"
"孙孺","孙孺","author"
"孙敏","孙敏","author"
"孙泰","孙泰","author"
"学新","学新","author"
"宋恩泽","宋恩泽","author"
"宋远","宋远","author"
"定一","定一","author"
"小草","小草","author"
"小詹","小詹","author"
"尤思纯","尤思纯","author"
"左木","左木","author"
"常能明","常能明","author"
"平扬","平扬","author"
"库德里亚符采夫","库德里亚符采夫","author"
"康瑞丰","康瑞丰","author"
"张六师","张六师","author"
"张平","张平","author"
"张成","张成","author"
"张蔷","张蔷","author"
"张鼎丞","张鼎丞","author"
"彭德汉","彭德汉","author"
"彼罗夫","彼罗夫","author"
"德士","德士","author"
"念慈","念慈","author"
"惶生","惶生","author"
"意巴路里","意巴路里","author"
"戆生","戆生","author"
"戈歌","戈歌","author"
"拉乌莫夫","拉乌莫夫","author"
"斯列波夫","斯列波夫","author"
"斯梅良诺夫","斯梅良诺夫","author"
"新黎","新黎","author"
"方思","方思","author"
"方静","方静","author"
"日光","日光","author"
"明厂","明厂","author"
"易卯","易卯","author"
"星子","星子","author"
"春草","春草","author"
"景崧","景崧","author"
"曾笑余","曾笑余","author"
"木尊","木尊","author"
"朱方","朱方","author"
"朱绍文","朱绍文","author"
"朱若华","朱若华","author"
"李丹","李丹","author"
"李乡朴","李乡朴","author"
"李兆琏","李兆琏","author"
"李大德","李大德","author"
"李奥尼道夫","李奥尼道夫","author"
"李洛","李洛","author"
"李相符","李相符","author"
"李薇","李薇","author"
"杜任之","杜任之","author"
"杜霞","杜霞","author"
"杨嘉","杨嘉","author"
"杨慧","杨慧","author"
"杨珉华","杨珉华","author"
"杨祖之","杨祖之","author"
"杨诚","杨诚","author"
"林彪","林彪","author"
"林志纯","林志纯","author"
"林柏苍","林柏苍","author"
"林石父","林石父","author"
"林莾","林莾","author"
"柯洛雅尔采夫","柯洛雅尔采夫","author"
"树锦","树锦","author"
"梁朝琳","梁朝琳","author"
"楚扬","楚扬","author"
"欧阳山","欧阳山","author"
"欧阳革辛","欧阳革辛","author"
"毕基初","毕基初","author"
"水平","水平","author"
"汉达莫夫","汉达莫夫","author"
"江沙","江沙","author"
"江漪","江漪","author"
"汪迪民","汪迪民","author"
"沈嗣庄","沈嗣庄","author"
"沈文辅","沈文辅","author"
"法斯特","法斯特","author"
"浮生","浮生","author"
"海客","海客","author"
"海尼","海尼","author"
"海白","海白","author"
"温肇桐","温肇桐","author"
"滕明","滕明","author"
"潘震亚","潘震亚","author"
"烟波","烟波","author"
"燃犀","燃犀","author"
"玉尧","玉尧","author"
"王密","王密","author"
"王岑","王岑","author"
"王德亮","王德亮","author"
"王必章","王必章","author"
"王思曙","王思曙","author"
"王维","王维","author"
"由之","由之","author"
"由元","由元","author"
"白苎","白苎","author"
"百丈","百丈","author"
"益毅","益毅","author"
"矛林","矛林","author"
"石火","石火","author"
"硕夫","硕夫","author"
"祖文","祖文","author"
"秦京","秦京","author"
"程家骐","程家骐","author"
"竞辉","竞辉","author"
"章秦","章秦","author"
"章静兰","章静兰","author"
"符芝","符芝","author"
"筱西","筱西","author"
"维哲","维哲","author"
"绿韵","绿韵","author"
"罗君","罗君","author"
"罗子为","罗子为","author"
"罗荣桓","罗荣桓","author"
"羊群","羊群","author"
"翁独健","翁独健","author"
"翰墨","翰墨","author"
"聂米罗夫斯基","聂米罗夫斯基","author"
"胡宣之","胡宣之","author"
"胡寄牕","胡寄牕","author"
"胡格非","胡格非","author"
"胡次威","胡次威","author"
"舒宾","舒宾","author"
"艾原","艾原","author"
"艾琴","艾琴","author"
"芝英","芝英","author"
"苏平","苏平","author"
"苏枫","苏枫","author"
"范家骅","范家骅","author"
"范谦衷","范谦衷","author"
"莫良","莫良","author"
"菊影","菊影","author"
"萧农","萧农","author"
"萧恺","萧恺","author"
"萧演","萧演","author"
"萧铮","萧铮","author"
"蒋恩钿","蒋恩钿","author"
"蕴平","蕴平","author"
"虞人","虞人","author"
"讷庵","讷庵","author"
"讷菴","讷菴","author"
"许端光","许端光","author"
"谢定","谢定","author"
"谢明","谢明","author"
"谷苞","谷苞","author"
"费善通","费善通","author"
"费祥俊","费祥俊","author"
"贺麟","贺麟","author"
"贾观仁","贾观仁","author"
"赵华炳","赵华炳","author"
"赵国栋","赵国栋","author"
"赵德洁","赵德洁","author"
"连贯","连贯","author"
"迦叶夫","迦叶夫","author"
"邓颕超","邓颕超","author"
"邵循正","邵循正","author"
"郑诚章","郑诚章","author"
"金东平","金东平","author"
"金木","金木","author"
"金治泰","金治泰","author"
"金苗","金苗","author"
"钱暄","钱暄","author"
"陆廉","陆廉","author"
"陆志群","陆志群","author"
"陈一","陈一","author"
"陈仁炳","陈仁炳","author"
"陈傑","陈傑","author"
"陈君葆","陈君葆","author"
"陈思卓","陈思卓","author"
"陈望道","陈望道","author"
"陈林","陈林","author"
"陈辉","陈辉","author"
"陈陆","陈陆","author"
"集纳者","集纳者","author"
"霖萍","霖萍","author"
"非言","非言","author"
"颜衡余","颜衡余","author"
"马努赛维奇","马努赛维奇","author"
"马尼维尔","马尼维尔","author"
"马汀","马汀","author"
"马良","马良","author"
"马逢华","马逢华","author"
"马里昂","马里昂","author"
"高岗","高岗","author"
"高澜","高澜","author"
"鱼木","鱼木","author"
"鲁保","鲁保","author"
"黄敏之","黄敏之","author"
"黄通","黄通","author"
"黄野雄","黄野雄","author"
"齐明","齐明","author"
"龙正大","龙正大","author"
"龚祥瑞","龚祥瑞","author"
"（俄）罗基奥诺夫","（俄）罗基奥诺夫","author"
"（匈）列华伊","（匈）列华伊","author"
"（法）阿拉贡","（法）阿拉贡","author"
"（苏）Galin，A.","（苏）Galin，A.","author"
"（英）林赛","（英）林赛","author"
"（英）波立德","（英）波立德","author"
"（西）巴西奥那里亚","（西）巴西奥那里亚","author"
"Aldous_Huxley","Aldous_Huxley","author"
"Arnold_Toynbee","Arnold_Toynbee","author"
"A·亚历山大洛夫","A·亚历山大洛夫","author"
"BP","BP","author"
"Barnes，H.","Barnes，H.","author"
"Beanal，J.D.","Beanal，J.D.","author"
"Brinton，C.","Brinton，C.","author"
"Burke，J.","Burke，J.","author"
"CM","CM","author"
"Cath，J.","Cath，J.","author"
"Commaga，H.S.","Commaga，H.S.","author"
"D.C.","D.C.","author"
"David_Ramsey","David_Ramsey","author"
"Dritt，D.N.","Dritt，D.N.","author"
"Einstein.A","Einstein.A","author"
"Fritz_Sternberg","Fritz_Sternberg","author"
"Fuller，H.","Fuller，H.","author"
"GM","GM","author"
"Goh，S.Y.","Goh，S.Y.","author"
"Henry_J._Taylor","Henry_J._Taylor","author"
"Howard_K._Smith","Howard_K._Smith","author"
"Hugh，D.","Hugh，D.","author"
"Ivanov，K.","Ivanov，K.","author"
"Karra，V.","Karra，V.","author"
"Kenneth_Wood","Kenneth_Wood","author"
"Leonards，C.","Leonards，C.","author"
"Losio_Kodzada","Losio_Kodzada","author"
"Lyon，J.","Lyon，J.","author"
"M.R.","M.R.","author"
"Mark_Gayn","Mark_Gayn","author"
"Martin，K.","Martin，K.","author"
"Maxwell_S._Stewart","Maxwell_S._Stewart","author"
"Michael_Straight","Michael_Straight","author"
"N.K.","N.K.","author"
"Roth，A.","Roth，A.","author"
"Russell，B.","Russell，B.","author"
"S.Y.","S.Y.","author"
"S._D","S._D","author"
"SY","SY","author"
"Schlesinger，A.M.","Schlesinger，A.M.","author"
"Schoyer，B.P.","Schoyer，B.P.","author"
"Sternberg，F.","Sternberg，F.","author"
"Toynbee，A.F.","Toynbee，A.F.","author"
"V.Z","V.Z","author"
"Victor_Perlo","Victor_Perlo","author"
"William_W._Lockwood","William_W._Lockwood","author"
"William_Winter","William_Winter","author"
"Winkle，H.","Winkle，H.","author"
"Worso_Chua","Worso_Chua","author"
"Yao，M.P.","Yao，M.P.","author"
"Yougn，E.P.","Yougn，E.P.","author"
"Zinder，H.","Zinder，H.","author"
"一山","一山","author"
"一江","一江","author"
"一真","一真","author"
"一续","一续","author"
"一贯","一贯","author"
"丁二","丁二","author"
"丁克山","丁克山","author"
"丁尊","丁尊","author"
"丁忱","丁忱","author"
"丁日","丁日","author"
"丁枫华","丁枫华","author"
"丁求眞","丁求眞","author"
"丁治安","丁治安","author"
"丁溪阳","丁溪阳","author"
"丁静芝","丁静芝","author"
"万×","万×","author"
"三弟","三弟","author"
"上官芳","上官芳","author"
"不平","不平","author"
"世贤","世贤","author"
"丘克辉","丘克辉","author"
"丘羚","丘羚","author"
"丘陵","丘陵","author"
"东方明","东方明","author"
"东旭","东旭","author"
"东阳","东阳","author"
"严中平","严中平","author"
"严思","严思","author"
"严经文","严经文","author"
"严钟杰","严钟杰","author"
"中杜","中杜","author"
"丹华","丹华","author"
"为之","为之","author"
"主流","主流","author"
"之万","之万","author"
"之之","之之","author"
"之良","之良","author"
"之芬","之芬","author"
"之谷","之谷","author"
"乐希","乐希","author"
"乐知先","乐知先","author"
"乔山","乔山","author"
"乔本","乔本","author"
"习人","习人","author"
"乡少","乡少","author"
"于君","于君","author"
"于彦威","于彦威","author"
"于文","于文","author"
"云仙","云仙","author"
"云客","云客","author"
"云峰","云峰","author"
"云庸","云庸","author"
"亚们","亚们","author"
"亚历山大洛娃","亚历山大洛娃","author"
"亚天__","亚天__","author"
"亚尔撲提（Gordon_W._Allport）","亚尔撲提（Gordon_W._Allport）","author"
"亚查","亚查","author"
"亦人","亦人","author"
"亦飞","亦飞","author"
"从心","从心","author"
"以华","以华","author"
"以羣","以羣","author"
"仲云","仲云","author"
"仲臬","仲臬","author"
"仲鲁","仲鲁","author"
"任儒一","任儒一","author"
"任尚星","任尚星","author"
"任平","任平","author"
"任弼时","任弼时","author"
"任自涛","任自涛","author"
"伊平","伊平","author"
"伊林","伊林","author"
"伍人","伍人","author"
"伍啓明","伍啓明","author"
"伍奎","伍奎","author"
"伏蒂也娃","伏蒂也娃","author"
"伐夏夫斯基","伐夏夫斯基","author"
"伯恺","伯恺","author"
"伯第","伯第","author"
"伯骆","伯骆","author"
"似彭","似彭","author"
"似潜","似潜","author"
"伽赐","伽赐","author"
"佑黄","佑黄","author"
"何仪","何仪","author"
"何伟成","何伟成","author"
"何其丰","何其丰","author"
"何国樑","何国樑","author"
"何孝达","何孝达","author"
"何安民","何安民","author"
"何家仁","何家仁","author"
"何少逸","何少逸","author"
"何慕荣","何慕荣","author"
"何泛","何泛","author"
"何清山","何清山","author"
"何炜","何炜","author"
"何爱芬","何爱芬","author"
"何畏之","何畏之","author"
"何经","何经","author"
"何荷","何荷","author"
"何锺斌","何锺斌","author"
"余介邦","余介邦","author"
"余原","余原","author"
"余友才","余友才","author"
"余友直","余友直","author"
"余宁旺","余宁旺","author"
"余思文","余思文","author"
"余望之","余望之","author"
"余杜百","余杜百","author"
"余鑫年","余鑫年","author"
"余非","余非","author"
"侯国聪","侯国聪","author"
"侯庭督","侯庭督","author"
"侯玉文","侯玉文","author"
"俊德","俊德","author"
"俞元程","俞元程","author"
"倍原","倍原","author"
"健民","健民","author"
"健飞","健飞","author"
"傅理门","傅理门","author"
"儒科夫","儒科夫","author"
"兆东","兆东","author"
"先耀","先耀","author"
"光·谟","光·谟","author"
"光天","光天","author"
"光夫","光夫","author"
"克拉依诺夫","克拉依诺夫","author"
"克明","克明","author"
"克莱登","克莱登","author"
"克萍","克萍","author"
"全一毛","全一毛","author"
"公刘","公刘","author"
"公盾","公盾","author"
"公羽","公羽","author"
"其亮","其亮","author"
"兹洛平","兹洛平","author"
"再明","再明","author"
"再珠","再珠","author"
"冬冬","冬冬","author"
"冯一民","冯一民","author"
"冯云","冯云","author"
"冯启康","冯启康","author"
"冯善基","冯善基","author"
"冯宽","冯宽","author"
"冯宾符","冯宾符","author"
"冯屏","冯屏","author"
"冯民","冯民","author"
"冯法禩","冯法禩","author"
"冯秀凡","冯秀凡","author"
"冰兄","冰兄","author"
"冰川","冰川","author"
"冰若","冰若","author"
"况自","况自","author"
"冷娟","冷娟","author"
"冷荻","冷荻","author"
"凌之上","凌之上","author"
"凌修","凌修","author"
"凌冰","凌冰","author"
"凌雪","凌雪","author"
"凡人","凡人","author"
"凯德洛夫","凯德洛夫","author"
"刘世海","刘世海","author"
"刘中定","刘中定","author"
"刘仁福","刘仁福","author"
"刘令琛","刘令琛","author"
"刘以德","刘以德","author"
"刘伯承","刘伯承","author"
"刘佐华","刘佐华","author"
"刘兼农","刘兼农","author"
"刘厚菴","刘厚菴","author"
"刘培仁","刘培仁","author"
"刘大杰","刘大杰","author"
"刘学濬","刘学濬","author"
"刘宝荣","刘宝荣","author"
"刘少奇","刘少奇","author"
"刘广云","刘广云","author"
"刘弄潮","刘弄潮","author"
"刘徵麟","刘徵麟","author"
"刘志钧","刘志钧","author"
"刘思慕","刘思慕","author"
"刘慰民","刘慰民","author"
"刘承厚","刘承厚","author"
"刘文礼","刘文礼","author"
"刘昉","刘昉","author"
"刘正民","刘正民","author"
"刘源","刘源","author"
"刘潜","刘潜","author"
"刘煌","刘煌","author"
"刘答中","刘答中","author"
"刘良模","刘良模","author"
"刘芳华","刘芳华","author"
"刘郝稼","刘郝稼","author"
"刘静文","刘静文","author"
"则盛","则盛","author"
"别廖兹柯","别廖兹柯","author"
"劳泰斯","劳泰斯","author"
"勃侣明","勃侣明","author"
"勃莱曼","勃莱曼","author"
"勃蓝靳布尔斯基","勃蓝靳布尔斯基","author"
"勉之","勉之","author"
"勋勋","勋勋","author"
"匀浓","匀浓","author"
"包安","包安","author"
"包庆生","包庆生","author"
"包达三","包达三","author"
"北民","北民","author"
"北远","北远","author"
"北隅","北隅","author"
"北鸿","北鸿","author"
"华人","华人","author"
"华嘉","华嘉","author"
"华岳高","华岳高","author"
"华廉","华廉","author"
"华文玲","华文玲","author"
"华新","华新","author"
"华朵林娜","华朵林娜","author"
"华洛夫","华洛夫","author"
"华萍","华萍","author"
"华逊","华逊","author"
"单于越","单于越","author"
"单复","单复","author"
"南极","南极","author"
"南英","南英","author"
"南进","南进","author"
"南郭一鸣","南郭一鸣","author"
"南青","南青","author"
"卜乙之","卜乙之","author"
"卡农尼科夫","卡农尼科夫","author"
"卡夫坦诺夫","卡夫坦诺夫","author"
"卡山采夫","卡山采夫","author"
"卡拉斯尼科娃","卡拉斯尼科娃","author"
"卡西尔","卡西尔","author"
"卢于道","卢于道","author"
"卢如晦","卢如晦","author"
"卫军","卫军","author"
"卫惠纥","卫惠纥","author"
"历寒","历寒","author"
"历民","历民","author"
"厚巷","厚巷","author"
"友松","友松","author"
"双玉","双玉","author"
"古力","古力","author"
"古宋申肃","古宋申肃","author"
"古念良","古念良","author"
"古蒂","古蒂","author"
"可扬","可扬","author"
"台维斯","台维斯","author"
"史天行","史天行","author"
"史慧","史慧","author"
"史蒂尔","史蒂尔","author"
"史行","史行","author"
"叶以群","叶以群","author"
"叶光","叶光","author"
"叶克嵎","叶克嵎","author"
"叶尔玛塞夫","叶尔玛塞夫","author"
"叶尔马旭夫","叶尔马旭夫","author"
"叶尔马赛夫","叶尔马赛夫","author"
"叶平","叶平","author"
"叶幼麟","叶幼麟","author"
"叶春萍","叶春萍","author"
"叶景莘","叶景莘","author"
"叶松坡","叶松坡","author"
"叶深","叶深","author"
"叶源","叶源","author"
"叶烈诚","叶烈诚","author"
"叶秋","叶秋","author"
"叶群","叶群","author"
"叶翰蜚","叶翰蜚","author"
"叶舟","叶舟","author"
"叶良文","叶良文","author"
"叶茵","叶茵","author"
"叶菲莫夫","叶菲莫夫","author"
"叶飘","叶飘","author"
"司天马籁","司天马籁","author"
"司徒秀丽","司徒秀丽","author"
"司徒聪","司徒聪","author"
"司田","司田","author"
"司马夫","司马夫","author"
